id_venda,data_venda,id_loja,id_vendedor,id_cliente,id_produto,quantidade,valor_bruto,desconto,valor_liquido,custo_total,status
5158,2025-06-26,1,13,845,106,3,413.76,20.69,393.07,220.26,Concluída
5159,2025-06-06,2,1,66,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5160,2025-10-31,1,13,237,108,2,848.52,0.0,848.52,383.48,Concluída
5161,2025-11-28,2,3,275,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5162,2025-12-08,1,13,415,106,3,413.76,0.0,413.76,220.26,Concluída
5163,2025-01-25,5,11,919,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5164,2025-12-10,1,13,971,107,2,286.06,0.0,286.06,179.26,Concluída
5165,2025-03-29,2,2,211,105,2,2694.2,0.0,2694.2,1716.04,Cancelada
5166,2025-10-07,2,2,855,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5167,2025-09-22,1,13,933,103,2,415.48,0.0,415.48,266.48,Concluída
5168,2025-01-04,1,13,666,104,1,2804.45,280.44,2524.01,1695.62,Concluída
5169,2025-04-28,1,13,671,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5170,2025-04-05,3,4,575,112,4,10517.04,0.0,10517.04,5598.2,Concluída
5171,2025-04-30,5,11,665,103,3,623.22,0.0,623.22,399.72,Concluída
5172,2025-12-23,4,7,572,102,1,4043.83,404.38,3639.45,1891.83,Concluída
5173,2025-04-05,1,13,35,115,1,517.13,0.0,517.13,291.44,Concluída
5174,2025-07-28,1,13,251,109,1,438.81,43.88,394.93,291.96,Concluída
5175,2025-09-24,2,1,159,109,1,438.81,0.0,438.81,291.96,Concluída
5176,2025-03-23,2,3,703,105,1,1347.1,0.0,1347.1,858.02,Concluída
5177,2025-01-16,1,13,428,108,1,424.26,0.0,424.26,191.74,Concluída
5178,2025-05-05,2,3,227,110,2,306.7,0.0,306.7,153.64,Concluída
5179,2025-04-25,5,10,796,109,3,1316.43,197.46,1118.97,875.88,Concluída
5180,2025-08-18,3,6,99,105,1,1347.1,0.0,1347.1,858.02,Concluída
5181,2025-05-06,4,8,605,109,2,877.62,0.0,877.62,583.92,Devolvida
5182,2025-03-31,1,13,648,105,2,2694.2,0.0,2694.2,1716.04,Concluída
5183,2025-02-13,1,13,237,101,2,6353.38,0.0,6353.38,4009.5,Concluída
5184,2025-02-03,3,5,395,108,1,424.26,0.0,424.26,191.74,Concluída
5185,2025-02-09,4,9,909,101,1,3176.69,0.0,3176.69,2004.75,Devolvida
5186,2025-03-23,1,13,776,107,1,143.03,0.0,143.03,89.63,Concluída
5187,2025-06-18,2,1,836,108,1,424.26,63.64,360.62,191.74,Concluída
5188,2025-02-05,2,1,823,113,1,644.98,0.0,644.98,381.24,Devolvida
5189,2025-01-13,3,4,626,115,2,1034.26,0.0,1034.26,582.88,Concluída
5190,2025-05-03,2,3,881,110,1,153.35,0.0,153.35,76.82,Concluída
5191,2025-02-08,3,6,562,105,2,2694.2,404.13,2290.07,1716.04,Concluída
5192,2025-12-29,1,13,488,112,2,5258.52,0.0,5258.52,2799.1,Concluída
5193,2025-09-17,1,13,351,108,1,424.26,21.21,403.05,191.74,Concluída
5194,2025-07-05,2,3,625,105,4,5388.4,0.0,5388.4,3432.08,Concluída
5195,2025-10-02,5,12,934,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5196,2025-10-17,5,10,777,110,3,460.05,0.0,460.05,230.46,Concluída
5197,2025-05-18,1,13,187,106,2,275.84,0.0,275.84,146.84,Concluída
5198,2025-03-21,1,13,832,109,1,438.81,0.0,438.81,291.96,Cancelada
5199,2025-10-12,2,1,936,107,2,286.06,14.3,271.76,179.26,Devolvida
5200,2025-08-13,3,4,783,103,1,207.74,0.0,207.74,133.24,Concluída
5201,2025-09-18,5,12,980,101,1,3176.69,0.0,3176.69,2004.75,Concluída
5202,2025-03-22,2,3,961,101,1,3176.69,0.0,3176.69,2004.75,Concluída
5203,2025-03-03,1,13,796,114,1,440.95,22.05,418.9,271.23,Concluída
5204,2025-01-02,4,9,765,109,1,438.81,21.94,416.87,291.96,Concluída
5205,2025-05-01,1,13,34,103,2,415.48,20.77,394.71,266.48,Concluída
5206,2025-04-03,1,13,68,115,3,1551.39,0.0,1551.39,874.32,Concluída
5207,2025-06-13,2,3,388,104,2,5608.9,0.0,5608.9,3391.24,Devolvida
5208,2025-12-17,5,11,686,112,2,5258.52,262.93,4995.59,2799.1,Concluída
5209,2025-06-22,5,11,216,109,2,877.62,43.88,833.74,583.92,Concluída
5210,2025-03-01,1,13,7,113,1,644.98,0.0,644.98,381.24,Concluída
5211,2025-03-01,2,3,883,102,2,8087.66,0.0,8087.66,3783.66,Concluída
5212,2025-07-13,2,3,169,105,1,1347.1,0.0,1347.1,858.02,Concluída
5213,2025-12-26,3,6,87,105,1,1347.1,67.36,1279.74,858.02,Cancelada
5214,2025-07-18,4,8,337,108,1,424.26,21.21,403.05,191.74,Concluída
5215,2025-01-09,1,13,275,113,5,3224.9,0.0,3224.9,1906.2,Concluída
5216,2025-05-01,4,9,162,114,2,881.9,0.0,881.9,542.46,Concluída
5217,2025-08-11,3,5,744,101,1,3176.69,158.83,3017.86,2004.75,Cancelada
5218,2025-12-17,1,13,776,106,1,137.92,0.0,137.92,73.42,Concluída
5219,2025-11-24,1,13,229,105,1,1347.1,0.0,1347.1,858.02,Concluída
5220,2025-07-19,1,13,888,108,2,848.52,84.85,763.67,383.48,Concluída
5221,2025-11-07,1,13,616,111,2,6267.26,0.0,6267.26,3225.52,Cancelada
5222,2025-02-05,3,4,811,104,1,2804.45,140.22,2664.23,1695.62,Concluída
5223,2025-08-14,3,6,32,115,1,517.13,0.0,517.13,291.44,Concluída
5224,2025-10-13,2,1,59,107,2,286.06,28.61,257.45,179.26,Concluída
5225,2025-09-27,5,11,715,102,2,8087.66,0.0,8087.66,3783.66,Devolvida
5226,2025-01-27,1,13,409,108,1,424.26,63.64,360.62,191.74,Devolvida
5227,2025-11-07,1,13,762,103,2,415.48,0.0,415.48,266.48,Concluída
5228,2025-07-16,2,2,82,110,1,153.35,0.0,153.35,76.82,Concluída
5229,2025-10-26,5,10,31,114,2,881.9,0.0,881.9,542.46,Concluída
5230,2025-03-25,2,3,905,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5231,2025-09-28,1,13,414,110,1,153.35,0.0,153.35,76.82,Concluída
5232,2025-07-18,2,3,534,107,2,286.06,0.0,286.06,179.26,Concluída
5233,2025-11-05,4,9,785,108,1,424.26,0.0,424.26,191.74,Cancelada
5234,2025-06-02,1,13,332,110,1,153.35,7.67,145.68,76.82,Concluída
5235,2025-11-09,1,13,809,105,1,1347.1,0.0,1347.1,858.02,Concluída
5236,2025-08-20,1,13,280,106,2,275.84,0.0,275.84,146.84,Concluída
5237,2025-02-01,3,5,472,114,2,881.9,0.0,881.9,542.46,Concluída
5238,2025-01-29,2,1,894,110,1,153.35,0.0,153.35,76.82,Concluída
5239,2025-01-04,1,13,573,115,1,517.13,0.0,517.13,291.44,Concluída
5240,2025-11-03,3,4,693,115,1,517.13,25.86,491.27,291.44,Concluída
5241,2025-09-11,2,1,913,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5242,2025-12-01,3,4,859,113,2,1289.96,0.0,1289.96,762.48,Concluída
5243,2025-08-20,4,8,709,113,1,644.98,32.25,612.73,381.24,Concluída
5244,2025-05-06,1,13,797,108,1,424.26,0.0,424.26,191.74,Concluída
5245,2025-08-14,3,6,422,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5246,2025-10-15,1,13,248,101,3,9530.07,0.0,9530.07,6014.25,Concluída
5247,2025-03-08,1,13,311,101,2,6353.38,0.0,6353.38,4009.5,Concluída
5248,2025-05-22,2,2,32,113,1,644.98,0.0,644.98,381.24,Concluída
5249,2025-05-08,4,9,666,106,1,137.92,0.0,137.92,73.42,Concluída
5250,2025-07-14,1,13,869,102,2,8087.66,808.77,7278.89,3783.66,Concluída
5251,2025-05-11,5,10,546,101,3,9530.07,476.5,9053.57,6014.25,Concluída
5252,2025-01-10,1,13,330,101,1,3176.69,0.0,3176.69,2004.75,Concluída
5253,2025-11-13,2,1,40,115,1,517.13,0.0,517.13,291.44,Concluída
5254,2025-02-15,4,8,137,113,1,644.98,64.5,580.48,381.24,Cancelada
5255,2025-03-04,5,12,468,106,1,137.92,0.0,137.92,73.42,Concluída
5256,2025-08-25,2,2,1000,114,1,440.95,22.05,418.9,271.23,Concluída
5257,2025-10-20,4,7,824,104,1,2804.45,140.22,2664.23,1695.62,Concluída
5258,2025-11-12,1,13,21,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5259,2025-07-21,5,10,425,114,2,881.9,44.09,837.81,542.46,Concluída
5260,2025-10-22,4,9,790,106,1,137.92,0.0,137.92,73.42,Concluída
5261,2025-04-20,1,13,65,111,2,6267.26,626.73,5640.53,3225.52,Concluída
5262,2025-05-06,3,6,418,106,2,275.84,0.0,275.84,146.84,Concluída
5263,2025-08-08,1,13,289,107,2,286.06,0.0,286.06,179.26,Concluída
5264,2025-02-01,1,13,756,107,1,143.03,0.0,143.03,89.63,Concluída
5265,2025-12-12,1,13,723,109,3,1316.43,0.0,1316.43,875.88,Concluída
5266,2025-04-18,4,7,348,115,2,1034.26,0.0,1034.26,582.88,Concluída
5267,2025-11-19,3,5,129,114,5,2204.75,110.24,2094.51,1356.15,Concluída
5268,2025-11-28,1,13,856,113,1,644.98,96.75,548.23,381.24,Concluída
5269,2025-12-31,2,2,868,102,1,4043.83,202.19,3841.64,1891.83,Concluída
5270,2025-08-26,3,6,91,109,3,1316.43,0.0,1316.43,875.88,Concluída
5271,2025-10-02,5,10,686,105,1,1347.1,0.0,1347.1,858.02,Cancelada
5272,2025-05-18,2,2,80,103,1,207.74,0.0,207.74,133.24,Concluída
5273,2025-11-27,2,1,640,113,2,1289.96,64.5,1225.46,762.48,Concluída
5274,2025-11-24,2,2,245,113,1,644.98,0.0,644.98,381.24,Concluída
5275,2025-07-13,1,13,278,115,2,1034.26,0.0,1034.26,582.88,Concluída
5276,2025-06-14,1,13,63,110,5,766.75,38.34,728.41,384.1,Concluída
5277,2025-04-18,1,13,957,115,1,517.13,0.0,517.13,291.44,Concluída
5278,2025-01-08,5,11,701,104,1,2804.45,140.22,2664.23,1695.62,Concluída
5279,2025-05-20,3,6,215,103,2,415.48,0.0,415.48,266.48,Concluída
5280,2025-01-13,5,12,374,113,2,1289.96,64.5,1225.46,762.48,Cancelada
5281,2025-07-15,4,9,309,110,1,153.35,0.0,153.35,76.82,Concluída
5282,2025-08-15,2,1,855,113,1,644.98,0.0,644.98,381.24,Concluída
5283,2025-05-29,1,13,593,111,1,3133.63,470.04,2663.59,1612.76,Concluída
5284,2025-06-30,4,9,451,109,3,1316.43,65.82,1250.61,875.88,Concluída
5285,2025-01-08,3,6,349,108,1,424.26,42.43,381.83,191.74,Concluída
5286,2025-11-06,2,1,13,111,3,9400.89,0.0,9400.89,4838.28,Concluída
5287,2025-07-05,3,6,878,113,2,1289.96,0.0,1289.96,762.48,Concluída
5288,2025-11-22,3,4,853,108,2,848.52,0.0,848.52,383.48,Concluída
5289,2025-12-09,1,13,656,108,1,424.26,0.0,424.26,191.74,Concluída
5290,2025-02-20,5,12,520,108,1,424.26,0.0,424.26,191.74,Concluída
5291,2025-10-24,2,1,681,103,1,207.74,0.0,207.74,133.24,Devolvida
5292,2025-03-06,1,13,813,115,1,517.13,0.0,517.13,291.44,Concluída
5293,2025-05-28,1,13,648,107,2,286.06,28.61,257.45,179.26,Concluída
5294,2025-09-11,1,13,43,103,1,207.74,10.39,197.35,133.24,Concluída
5295,2025-05-18,1,13,242,111,1,3133.63,0.0,3133.63,1612.76,Cancelada
5296,2025-12-01,3,6,1,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5297,2025-07-23,2,1,626,111,4,12534.52,0.0,12534.52,6451.04,Concluída
5298,2025-11-19,1,13,915,107,1,143.03,0.0,143.03,89.63,Devolvida
5299,2025-08-01,3,5,496,102,5,20219.15,0.0,20219.15,9459.15,Concluída
5300,2025-06-27,1,13,431,106,1,137.92,6.9,131.02,73.42,Concluída
5301,2025-05-07,1,13,12,111,1,3133.63,156.68,2976.95,1612.76,Concluída
5302,2025-09-26,1,13,339,103,5,1038.7,103.87,934.83,666.2,Concluída
5303,2025-09-10,1,13,898,107,2,286.06,0.0,286.06,179.26,Cancelada
5304,2025-10-09,1,13,152,109,3,1316.43,0.0,1316.43,875.88,Concluída
5305,2025-03-13,1,13,392,114,2,881.9,132.28,749.62,542.46,Concluída
5306,2025-01-20,1,13,63,107,1,143.03,0.0,143.03,89.63,Concluída
5307,2025-08-21,2,3,169,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5308,2025-08-24,1,13,516,111,1,3133.63,0.0,3133.63,1612.76,Cancelada
5309,2025-09-30,3,6,108,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5310,2025-07-20,1,13,758,106,1,137.92,0.0,137.92,73.42,Concluída
5311,2025-08-19,3,4,825,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5312,2025-06-13,3,6,944,105,2,2694.2,269.42,2424.78,1716.04,Devolvida
5313,2025-01-11,4,9,734,110,1,153.35,0.0,153.35,76.82,Concluída
5314,2025-09-05,2,3,734,114,1,440.95,0.0,440.95,271.23,Concluída
5315,2025-10-03,1,13,860,104,1,2804.45,280.44,2524.01,1695.62,Concluída
5316,2025-11-10,4,7,27,113,1,644.98,0.0,644.98,381.24,Concluída
5317,2025-07-21,5,11,358,106,1,137.92,0.0,137.92,73.42,Concluída
5318,2025-11-12,2,2,809,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5319,2025-06-24,1,13,875,114,1,440.95,66.14,374.81,271.23,Concluída
5320,2025-04-09,4,8,520,103,1,207.74,10.39,197.35,133.24,Concluída
5321,2025-07-18,5,12,255,114,1,440.95,22.05,418.9,271.23,Concluída
5322,2025-05-13,2,3,654,101,1,3176.69,158.83,3017.86,2004.75,Concluída
5323,2025-12-22,1,13,791,106,1,137.92,0.0,137.92,73.42,Concluída
5324,2025-04-29,1,13,698,114,2,881.9,88.19,793.71,542.46,Concluída
5325,2025-02-21,1,13,720,107,1,143.03,0.0,143.03,89.63,Concluída
5326,2025-02-18,5,12,894,108,5,2121.3,212.13,1909.17,958.7,Devolvida
5327,2025-07-08,1,13,156,115,1,517.13,0.0,517.13,291.44,Concluída
5328,2025-02-28,1,13,784,101,3,9530.07,0.0,9530.07,6014.25,Concluída
5329,2025-08-10,1,13,104,105,1,1347.1,0.0,1347.1,858.02,Concluída
5330,2025-06-09,2,3,344,104,2,5608.9,0.0,5608.9,3391.24,Concluída
5331,2025-03-30,1,13,948,107,1,143.03,7.15,135.88,89.63,Concluída
5332,2025-09-09,3,4,697,114,1,440.95,0.0,440.95,271.23,Concluída
5333,2025-07-17,1,13,998,111,2,6267.26,313.36,5953.9,3225.52,Concluída
5334,2025-01-16,1,13,904,110,1,153.35,0.0,153.35,76.82,Concluída
5335,2025-08-14,4,7,360,111,5,15668.15,0.0,15668.15,8063.8,Concluída
5336,2025-07-14,3,6,756,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5337,2025-09-09,1,13,78,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5338,2025-12-28,1,13,236,113,2,1289.96,64.5,1225.46,762.48,Concluída
5339,2025-03-06,5,12,836,110,2,306.7,30.67,276.03,153.64,Concluída
5340,2025-08-11,1,13,329,112,2,5258.52,0.0,5258.52,2799.1,Concluída
5341,2025-04-09,1,13,360,102,2,8087.66,0.0,8087.66,3783.66,Cancelada
5342,2025-05-21,4,7,418,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5343,2025-09-25,2,3,645,115,2,1034.26,103.43,930.83,582.88,Concluída
5344,2025-03-16,1,13,97,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5345,2025-10-02,2,2,248,101,2,6353.38,0.0,6353.38,4009.5,Concluída
5346,2025-11-05,3,4,401,109,1,438.81,0.0,438.81,291.96,Concluída
5347,2025-11-06,3,6,177,110,2,306.7,0.0,306.7,153.64,Concluída
5348,2025-10-14,3,4,570,105,1,1347.1,0.0,1347.1,858.02,Concluída
5349,2025-03-13,2,1,229,102,3,12131.49,0.0,12131.49,5675.49,Concluída
5350,2025-03-08,3,6,934,108,1,424.26,0.0,424.26,191.74,Concluída
5351,2025-05-12,4,9,453,114,2,881.9,0.0,881.9,542.46,Devolvida
5352,2025-08-06,1,13,871,113,1,644.98,0.0,644.98,381.24,Concluída
5353,2025-09-22,4,7,423,110,1,153.35,0.0,153.35,76.82,Concluída
5354,2025-02-23,1,13,645,109,1,438.81,0.0,438.81,291.96,Concluída
5355,2025-12-31,3,5,8,111,1,3133.63,156.68,2976.95,1612.76,Concluída
5356,2025-12-16,1,13,497,107,1,143.03,0.0,143.03,89.63,Concluída
5357,2025-02-28,1,13,122,103,1,207.74,0.0,207.74,133.24,Concluída
5358,2025-05-01,1,13,554,103,2,415.48,41.55,373.93,266.48,Concluída
5359,2025-05-12,1,13,846,113,2,1289.96,0.0,1289.96,762.48,Concluída
5360,2025-01-08,3,5,827,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5361,2025-06-30,1,13,827,105,1,1347.1,0.0,1347.1,858.02,Concluída
5362,2025-02-25,1,13,300,111,2,6267.26,626.73,5640.53,3225.52,Concluída
5363,2025-12-05,3,4,645,103,2,415.48,0.0,415.48,266.48,Concluída
5364,2025-06-10,2,2,574,115,2,1034.26,51.71,982.55,582.88,Concluída
5365,2025-09-01,1,13,502,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5366,2025-06-23,1,13,854,110,1,153.35,0.0,153.35,76.82,Concluída
5367,2025-10-19,5,11,15,115,1,517.13,25.86,491.27,291.44,Concluída
5368,2025-10-03,3,4,171,110,2,306.7,30.67,276.03,153.64,Concluída
5369,2025-02-19,3,5,334,109,2,877.62,0.0,877.62,583.92,Concluída
5370,2025-05-06,2,2,330,103,2,415.48,0.0,415.48,266.48,Concluída
5371,2025-03-08,2,1,244,109,3,1316.43,0.0,1316.43,875.88,Concluída
5372,2025-07-31,1,13,568,101,1,3176.69,0.0,3176.69,2004.75,Concluída
5373,2025-03-03,4,9,524,101,1,3176.69,0.0,3176.69,2004.75,Concluída
5374,2025-04-10,2,1,560,107,3,429.09,21.45,407.64,268.89,Concluída
5375,2025-12-02,4,7,53,115,2,1034.26,0.0,1034.26,582.88,Concluída
5376,2025-02-01,5,12,65,115,2,1034.26,0.0,1034.26,582.88,Concluída
5377,2025-03-27,1,13,388,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5378,2025-06-28,4,9,70,110,5,766.75,0.0,766.75,384.1,Concluída
5379,2025-12-14,5,11,752,103,2,415.48,0.0,415.48,266.48,Concluída
5380,2025-11-01,1,13,679,109,1,438.81,0.0,438.81,291.96,Concluída
5381,2025-05-02,1,13,721,115,1,517.13,0.0,517.13,291.44,Concluída
5382,2025-11-23,4,8,661,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5383,2025-01-28,3,6,236,104,1,2804.45,140.22,2664.23,1695.62,Concluída
5384,2025-08-22,4,7,914,109,2,877.62,0.0,877.62,583.92,Concluída
5385,2025-11-28,2,3,100,115,1,517.13,25.86,491.27,291.44,Concluída
5386,2025-06-14,5,12,500,106,1,137.92,6.9,131.02,73.42,Concluída
5387,2025-07-29,1,13,809,115,2,1034.26,51.71,982.55,582.88,Concluída
5388,2025-02-03,2,3,336,111,2,6267.26,313.36,5953.9,3225.52,Concluída
5389,2025-11-02,4,9,630,111,2,6267.26,0.0,6267.26,3225.52,Concluída
5390,2025-05-15,5,10,830,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5391,2025-11-17,1,13,346,113,1,644.98,0.0,644.98,381.24,Concluída
5392,2025-10-28,1,13,591,114,1,440.95,0.0,440.95,271.23,Cancelada
5393,2025-09-22,5,11,753,109,2,877.62,131.64,745.98,583.92,Concluída
5394,2025-04-05,5,10,571,111,2,6267.26,0.0,6267.26,3225.52,Concluída
5395,2025-02-11,2,2,293,114,1,440.95,22.05,418.9,271.23,Concluída
5396,2025-06-14,2,3,151,111,3,9400.89,0.0,9400.89,4838.28,Concluída
5397,2025-12-24,4,9,432,109,1,438.81,21.94,416.87,291.96,Concluída
5398,2025-11-04,3,4,107,106,2,275.84,0.0,275.84,146.84,Concluída
5399,2025-04-19,1,13,280,112,1,2629.26,0.0,2629.26,1399.55,Devolvida
5400,2025-05-27,4,9,39,101,1,3176.69,317.67,2859.02,2004.75,Concluída
5401,2025-12-21,1,13,926,103,1,207.74,0.0,207.74,133.24,Concluída
5402,2025-11-15,5,11,706,108,3,1272.78,63.64,1209.14,575.22,Concluída
5403,2025-09-06,1,13,249,115,4,2068.52,206.85,1861.67,1165.76,Concluída
5404,2025-06-20,2,3,550,110,1,153.35,0.0,153.35,76.82,Concluída
5405,2025-12-12,1,13,256,105,2,2694.2,0.0,2694.2,1716.04,Concluída
5406,2025-02-11,2,2,911,113,1,644.98,32.25,612.73,381.24,Concluída
5407,2025-01-08,1,13,897,106,1,137.92,0.0,137.92,73.42,Concluída
5408,2025-08-10,5,12,769,103,3,623.22,31.16,592.06,399.72,Concluída
5409,2025-08-19,1,13,356,103,1,207.74,0.0,207.74,133.24,Concluída
5410,2025-07-16,4,8,26,112,4,10517.04,525.85,9991.19,5598.2,Concluída
5411,2025-09-14,2,1,674,107,1,143.03,21.45,121.58,89.63,Concluída
5412,2025-04-25,1,13,180,106,1,137.92,0.0,137.92,73.42,Concluída
5413,2025-05-08,1,13,637,109,1,438.81,0.0,438.81,291.96,Concluída
5414,2025-09-18,1,13,7,105,2,2694.2,134.71,2559.49,1716.04,Concluída
5415,2025-01-19,1,13,218,113,1,644.98,0.0,644.98,381.24,Concluída
5416,2025-06-21,3,4,536,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5417,2025-11-27,2,2,671,110,1,153.35,0.0,153.35,76.82,Concluída
5418,2025-10-22,2,1,682,104,1,2804.45,280.44,2524.01,1695.62,Concluída
5419,2025-02-09,3,6,472,114,4,1763.8,0.0,1763.8,1084.92,Concluída
5420,2025-09-24,1,13,731,112,1,2629.26,131.46,2497.8,1399.55,Concluída
5421,2025-04-10,1,13,559,110,4,613.4,61.34,552.06,307.28,Concluída
5422,2025-11-06,1,13,265,104,2,5608.9,0.0,5608.9,3391.24,Concluída
5423,2025-05-10,5,10,993,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5424,2025-09-22,2,1,733,109,1,438.81,0.0,438.81,291.96,Concluída
5425,2025-12-25,5,12,493,113,1,644.98,0.0,644.98,381.24,Concluída
5426,2025-09-26,3,6,300,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5427,2025-03-25,3,6,458,114,1,440.95,0.0,440.95,271.23,Concluída
5428,2025-06-14,1,13,138,107,1,143.03,0.0,143.03,89.63,Concluída
5429,2025-06-03,1,13,949,106,2,275.84,0.0,275.84,146.84,Devolvida
5430,2025-08-15,2,2,384,110,3,460.05,0.0,460.05,230.46,Concluída
5431,2025-09-22,1,13,508,109,1,438.81,43.88,394.93,291.96,Concluída
5432,2025-09-24,3,4,357,110,3,460.05,0.0,460.05,230.46,Concluída
5433,2025-05-14,1,13,207,103,2,415.48,20.77,394.71,266.48,Concluída
5434,2025-04-03,1,13,857,108,1,424.26,0.0,424.26,191.74,Concluída
5435,2025-04-02,4,8,277,113,1,644.98,0.0,644.98,381.24,Concluída
5436,2025-11-02,1,13,206,103,1,207.74,0.0,207.74,133.24,Concluída
5437,2025-08-26,1,13,133,109,2,877.62,0.0,877.62,583.92,Concluída
5438,2025-11-20,4,8,238,114,1,440.95,0.0,440.95,271.23,Concluída
5439,2025-08-01,1,13,994,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5440,2025-12-30,2,1,607,113,1,644.98,64.5,580.48,381.24,Concluída
5441,2025-03-29,1,13,369,112,2,5258.52,0.0,5258.52,2799.1,Concluída
5442,2025-04-27,5,10,487,103,2,415.48,20.77,394.71,266.48,Cancelada
5443,2025-07-07,1,13,549,106,1,137.92,0.0,137.92,73.42,Concluída
5444,2025-03-14,4,7,342,105,2,2694.2,0.0,2694.2,1716.04,Concluída
5445,2025-01-19,5,12,956,106,2,275.84,27.58,248.26,146.84,Concluída
5446,2025-07-27,5,10,232,110,1,153.35,0.0,153.35,76.82,Concluída
5447,2025-11-06,1,13,866,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5448,2025-01-19,4,8,576,113,3,1934.94,290.24,1644.7,1143.72,Concluída
5449,2025-06-21,1,13,412,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5450,2025-03-20,2,1,628,110,2,306.7,0.0,306.7,153.64,Concluída
5451,2025-10-24,2,1,896,106,2,275.84,0.0,275.84,146.84,Cancelada
5452,2025-04-14,5,10,472,110,4,613.4,92.01,521.39,307.28,Concluída
5453,2025-07-18,1,13,11,105,1,1347.1,134.71,1212.39,858.02,Concluída
5454,2025-02-22,2,2,16,106,1,137.92,6.9,131.02,73.42,Concluída
5455,2025-06-15,2,3,650,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5456,2025-07-23,4,8,887,113,2,1289.96,64.5,1225.46,762.48,Concluída
5457,2025-03-28,1,13,259,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5458,2025-10-21,1,13,847,107,3,429.09,0.0,429.09,268.89,Concluída
5459,2025-05-07,1,13,349,110,1,153.35,7.67,145.68,76.82,Concluída
5460,2025-06-04,5,10,854,101,4,12706.76,0.0,12706.76,8019.0,Concluída
5461,2025-03-10,4,7,162,109,1,438.81,43.88,394.93,291.96,Devolvida
5462,2025-03-03,1,13,652,105,3,4041.3,0.0,4041.3,2574.06,Concluída
5463,2025-11-01,1,13,246,101,1,3176.69,158.83,3017.86,2004.75,Concluída
5464,2025-01-29,1,13,196,103,1,207.74,20.77,186.97,133.24,Concluída
5465,2025-12-04,3,5,679,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5466,2025-10-18,1,13,344,104,2,5608.9,0.0,5608.9,3391.24,Devolvida
5467,2025-03-01,3,5,421,103,1,207.74,20.77,186.97,133.24,Concluída
5468,2025-05-21,2,2,820,107,1,143.03,14.3,128.73,89.63,Concluída
5469,2025-11-02,4,8,594,115,1,517.13,0.0,517.13,291.44,Cancelada
5470,2025-01-02,2,1,658,108,1,424.26,0.0,424.26,191.74,Concluída
5471,2025-05-02,1,13,497,104,3,8413.35,420.67,7992.68,5086.86,Concluída
5472,2025-08-29,4,7,432,102,1,4043.83,404.38,3639.45,1891.83,Concluída
5473,2025-08-08,1,13,299,106,2,275.84,13.79,262.05,146.84,Concluída
5474,2025-12-29,2,2,201,109,2,877.62,0.0,877.62,583.92,Concluída
5475,2025-09-15,1,13,443,103,1,207.74,0.0,207.74,133.24,Devolvida
5476,2025-09-29,4,7,535,112,2,5258.52,0.0,5258.52,2799.1,Cancelada
5477,2025-06-16,1,13,223,106,2,275.84,0.0,275.84,146.84,Concluída
5478,2025-12-15,1,13,942,114,3,1322.85,132.28,1190.57,813.69,Concluída
5479,2025-05-23,1,13,319,106,3,413.76,0.0,413.76,220.26,Devolvida
5480,2025-05-09,4,8,454,111,1,3133.63,156.68,2976.95,1612.76,Concluída
5481,2025-04-23,2,1,927,114,2,881.9,0.0,881.9,542.46,Concluída
5482,2025-03-22,3,6,709,104,1,2804.45,420.67,2383.78,1695.62,Concluída
5483,2025-06-30,5,11,567,114,2,881.9,88.19,793.71,542.46,Concluída
5484,2025-04-17,3,5,521,111,3,9400.89,0.0,9400.89,4838.28,Concluída
5485,2025-11-09,1,13,781,101,1,3176.69,158.83,3017.86,2004.75,Concluída
